Latitude,Longitude,Elevation
39.30750000,-119.903380,2658.0
39.30769000,-119.902750,2654.0
39.30802000,-119.902260,2654.0
39.30836000,-119.901790,2651.0
39.30848000,-119.901510,2650.0
39.30851000,-119.901320,2649.0
39.30868000,-119.901030,2652.0
39.30892000,-119.900390,2655.0
39.30922000,-119.899790,2660.0
39.30938000,-119.899390,2662.0
39.30939000,-119.899190,2663.0
39.30943000,-119.899000,2663.0
39.30949000,-119.898570,2665.0
39.30949000,-119.898310,2667.0
39.30951000,-119.897970,2670.0
39.30956000,-119.897770,2670.0
39.30978000,-119.897360,2673.0
39.30986000,-119.897310,2674.0
39.31021000,-119.896730,2681.0
39.31056000,-119.896150,2691.0
39.31091000,-119.895570,2699.0
39.31087000,-119.894980,2698.0
39.31134000,-119.894440,2701.0
39.31195000,-119.894620,2713.0
39.31175000,-119.895300,2715.0
39.31168000,-119.895700,2717.0
39.31137000,-119.896180,2713.0
39.31117000,-119.896760,2714.0
39.31139000,-119.897170,2718.0
39.31210000,-119.897190,2724.0
39.31231000,-119.897460,2723.0
39.31250000,-119.897610,2723.0
39.31264000,-119.898590,2738.0
39.31245000,-119.899130,2743.0
39.31225000,-119.899670,2741.0
39.31206000,-119.900210,2747.0
39.31192000,-119.900780,2756.0
39.31177000,-119.901350,2755.0
39.31163000,-119.901910,2757.0
